Account,Date,daily_PnL,win_rate,avg_trade_size,num_trades,long_short_ratio,value,classification
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-25,4221.156399,1.0,2398.331666666667,54,12.5,75.0,Extreme Greed
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-27,0.0,0.0,1519.465681818182,44,inf,71.0,Greed
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-28,6899.2458320000005,1.0,1317.0667857142857,56,0.0,72.0,Greed
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-29,0.0,0.0,1602.9452173913044,46,inf,72.0,Greed
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-30,7372.485101,1.0,1474.6896363636365,55,0.0,70.0,Greed
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-01,1162.002541,1.0,2094.719358974359,78,2.12,68.0,Greed
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-02,6352.452613,0.9471544715447154,2792.42166344294,517,1.0931174089068827,60.0,Greed
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-11,-12346.990829,0.0,612.1092741935485,124,0.0,47.0,Neutral
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-12,355.5854,1.0,2687.4032704402516,159,0.2421875,46.0,Neutral
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-24,1129.8489260000001,1.0,1641.2224999999999,160,2.076923076923077,49.0,Neutral
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-25,-6820.76955,0.0,82910.81,1,0.0,25.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-28,0.0,0.0,1462.824423076923,52,inf,16.0,Extreme Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-03,2480.902379,1.0,1999.099181818182,110,1.2,33.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-04,-3169.3554679999997,0.0,1756.5103076923076,65,5.5,15.0,Extreme Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-07,0.0,0.0,1499.4978378378378,37,inf,34.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-08,2099.019688,1.0,1225.1170212765958,47,0.0,28.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-09,656.540742,1.0,2676.518153846154,65,0.14035087719298245,27.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-10,-1065.797583,0.9807692307692307,3326.2756603773582,53,0.019230769230769232,20.0,Extreme Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-12,1591.753271,1.0,2184.328113207547,53,0.019230769230769232,34.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-13,-2315.377191,0.0,4259.311481481482,27,1.7,45.0,Neutral
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-28,0.0,0.0,1460.115,42,inf,44.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-29,-5018.466447,0.0,580.479381443299,97,0.0,26.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-31,716.143949,1.0,730.8744516129032,155,0.8674698795180723,34.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-03,0.0,0.0,54768.6,1,inf,25.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-15,0.0,0.0,16.37,1,inf,38.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-16,-95.985744,0.011363636363636364,780.4484090909092,88,0.0,29.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-17,-133.41237,0.29850746268656714,730.92608,125,0.9230769230769231,30.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-18,951.934443,1.0,766.7829027576198,689,0.8275862068965517,33.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-19,371.503,1.0,552.0850851581508,411,0.42214532871972316,32.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-20,-1892.58947,0.7432835820895523,963.6022222222223,603,0.9705882352941176,37.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-21,3434.689308,1.0,887.6931958762888,97,0.0,39.0,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-23,2654.14315,0.9882352941176471,2593.2515492957746,568,0.6275071633237822,72.0,Greed
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-24,1867.252909,0.830423940149626,1679.7829852941175,680,1.035928143712575,63.0,Greed
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-25,1969.39321,0.41237113402061853,3782.839757575757,330,0.9642857142857143,60.0,Greed
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-26,-4648.8710550000005,0.0,284.5678402366864,338,0.0,65.0,Greed
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-27,0.0,0.0,1435.3307462686569,67,inf,61.0,Greed
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-30,5179.772745,1.0,1221.0467469879518,83,0.0,56.0,Greed
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-05-01,1243.853569,1.0,815.50576,250,2.0864197530864197,53.0,Neutral
0x271b280974205ca63b716753467d5a371de622ab,2024-07-15,-1.0,0.0,6070.2,5,0.6666666666666666,52.0,Neutral
0x271b280974205ca63b716753467d5a371de622ab,2024-11-29,1584.342755,1.0,1584.35,1,0.0,78.0,Extreme Greed
0x271b280974205ca63b716753467d5a371de622ab,2024-12-05,208.81746,1.0,39530.9875,4,3.0,84.0,Extreme Greed
0x271b280974205ca63b716753467d5a371de622ab,2025-04-09,16706.884912,0.9803921568627451,6131.710464240904,797,0.5268199233716475,18.0,Extreme Fear
0x271b280974205ca63b716753467d5a371de622ab,2025-04-10,13264.043303999999,0.8181818181818182,21898.95651917404,339,2.138888888888889,39.0,Fear
0x271b280974205ca63b716753467d5a371de622ab,2025-04-19,5942.547242,1.0,8678.024504792333,313,0.14652014652014653,32.0,Fear
0x271b280974205ca63b716753467d5a371de622ab,2025-04-20,8277.307357,1.0,3079.8473348783314,863,0.9393258426966292,37.0,Fear
0x271b280974205ca63b716753467d5a371de622ab,2025-04-21,2638.012587,1.0,1965.9329745042492,353,0.2089041095890411,39.0,Fear
0x271b280974205ca63b716753467d5a371de622ab,2025-04-22,-19037.340561,0.0,8110.89095959596,594,0.6454293628808865,47.0,Neutral
0x271b280974205ca63b716753467d5a371de622ab,2025-04-23,-108176.9187,0.2796610169491525,20030.785479744136,469,1.0128755364806867,72.0,Greed
0x271b280974205ca63b716753467d5a371de622ab,2025-04-24,8157.112326,0.9428571428571428,15603.565285714287,70,22.333333333333332,63.0,Greed
0x271b280974205ca63b716753467d5a371de622ab,2025-04-25,0.0,0.0,0.17,1,0.0,60.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-16,159.100072,0.6153846153846154,373.7049462365591,93,1.1136363636363635,86.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-17,161.289904,0.7727272727272727,353.5228421052631,95,0.9,90.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-18,147.410285,0.7204301075268817,666.941975308642,162,0.7802197802197802,83.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-19,233.36546,0.8739495798319328,895.9638028169014,213,1.1734693877551021,90.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-20,-316.245208,0.6467889908256881,2149.553218673219,407,0.8584474885844748,83.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-21,780.001314,0.6638297872340425,729.007130044843,446,1.0,82.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-22,141.21958999999998,0.5895196506550219,422.0099076212471,433,0.9244444444444444,94.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-23,673.6312,0.8181818181818182,333.45923076923077,156,0.95,93.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-24,108.321127,0.8285714285714286,200.7391304347826,69,3.6,80.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-25,464.281002,0.6834532374100719,324.3673333333333,225,0.8907563025210085,82.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-26,-508.290641,0.6551724137931034,1012.5778341013826,217,1.4111111111111112,79.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-27,193.66415899999998,0.7956989247311828,1110.83224852071,169,0.69,75.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-28,165.532644,0.6782608695652174,946.0768115942029,207,1.2747252747252746,77.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-29,9551.73423,0.8518518518518519,388.948786407767,206,0.7310924369747899,78.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-30,5590.528248,0.8160919540229885,315.52253246753247,154,0.6382978723404256,84.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-01,4458.25495,0.8981481481481481,247.12725388601035,193,0.5196850393700787,81.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-02,1283.846047,0.9733333333333334,140.36935714285713,140,1.0,80.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-03,1190.358719,1.0,92.37217948717948,78,0.56,76.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-04,9066.169646,0.9836065573770492,165.78285714285715,112,0.36585365853658536,78.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-05,14685.787664,1.0,259.2459183673469,98,0.5076923076923077,84.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-06,389.176232,1.0,129.80536231884057,69,0.6428571428571429,72.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-07,4008.012049,1.0,159.67825581395348,86,0.30303030303030304,75.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-08,554.009942,1.0,77.67176470588235,102,0.43661971830985913,79.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-09,768.430838,0.9767441860465116,88.1318309859155,213,3.840909090909091,78.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-10,980.557461,0.9636363636363636,119.62222929936306,157,2.925,78.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-11,1582.001112,0.8,124.41204301075268,93,0.2077922077922078,74.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-12,5806.86932,0.9425287356321839,150.14530612244897,147,0.23529411764705882,83.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-13,1522.284412,0.8658536585365854,88.59193548387097,155,1.1527777777777777,76.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-14,13281.73126,0.9754098360655737,187.5361038961039,154,0.41284403669724773,83.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-15,5389.96219,0.9577464788732394,125.00722627737227,137,0.8026315789473685,80.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-16,13190.248859,0.9871794871794872,131.2383043478261,230,0.5862068965517241,83.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-17,4454.939378,0.9873417721518988,112.67668508287292,181,1.180722891566265,87.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-18,3624.489655,0.9411764705882353,124.92068062827224,191,1.146067415730337,81.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-19,1525.329937,0.851063829787234,197.00485294117647,204,3.533333333333333,75.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-20,7812.716373,0.9173553719008265,289.6046907216495,194,0.49230769230769234,74.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-21,7465.899936,0.9818181818181818,215.33785046728974,107,0.32098765432098764,73.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-22,1174.025529,0.9761904761904762,174.83481012658228,79,1.3235294117647058,73.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-23,122.889996,0.9666666666666667,212.30473684210526,95,9.555555555555555,70.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-24,1555.956456,0.9375,282.42354166666667,48,0.23076923076923078,73.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-25,1530.919365,0.8333333333333334,284.1157575757576,66,0.2222222222222222,73.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-26,101.860928,0.9032258064516129,223.8904761904762,84,6.0,79.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-27,388.366016,1.0,221.81794520547948,73,1.2121212121212122,74.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-28,506.512551,0.7666666666666667,166.3415873015873,63,1.25,72.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-29,115.51218300000001,1.0,140.99176470588236,34,0.25925925925925924,73.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-30,255.808312,0.9767441860465116,455.63544,125,6.8125,65.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-31,496.221792,0.9696969696969697,1121.107570093458,107,1.14,64.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-01,109.82694000000001,1.0,263.3476271186441,59,2.933333333333333,66.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-02,416.546688,0.9787234042553191,217.69336633663366,101,0.32894736842105265,70.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-03,250.581483,0.9230769230769231,217.15115942028987,69,0.9714285714285714,74.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-04,232.66549799999999,0.8333333333333334,156.68296296296296,81,0.6530612244897959,73.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-05,87.752181,0.9361702127659575,101.1840243902439,82,0.9069767441860465,72.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-06,114.68421000000001,1.0,82.075375,80,0.2903225806451613,76.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-07,267.846227,0.9473684210526315,103.70087378640777,103,5.4375,78.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-08,651.469355,0.9139784946236559,489.99302013422823,149,2.9210526315789473,70.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-09,571.688942,1.0,728.4078640776698,103,1.641025641025641,69.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-10,401.706348,0.925,522.1204761904762,84,0.68,50.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-11,157.228232,0.8888888888888888,484.2756756756757,37,0.9473684210526315,69.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-12,274.773033,0.975,446.3861904761905,63,0.8529411764705882,62.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-13,53.846609,1.0,561.3780327868852,61,4.083333333333333,61.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-14,894.564828,0.9714285714285714,995.6730952380951,42,0.10526315789473684,63.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-15,55.137803,1.0,240.01052631578946,19,1.1111111111111112,70.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-16,238.995461,1.0,136.35540229885058,87,0.38095238095238093,75.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-17,168.92152,0.9722222222222222,118.53914285714285,70,1.121212121212121,75.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-18,594.135892,0.9813084112149533,195.20691119691122,259,0.9770992366412213,77.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-19,102.504343,0.8777777777777778,155.71684782608696,184,0.4603174603174603,77.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-20,608.885905,0.9583333333333334,169.7668047337278,169,2.1296296296296298,76.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-21,428.3738,0.8679245283018868,262.3486170212766,94,1.0434782608695652,76.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-22,589.467131,0.9444444444444444,120.82616071428572,112,1.0363636363636364,84.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-23,229.609892,0.9344262295081968,128.88065573770493,122,2.8125,75.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-24,347.22838,0.967741935483871,145.0465,120,0.9672131147540983,75.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-25,124.70498799999999,0.9215686274509803,241.47220338983053,118,1.6222222222222222,75.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-26,273.211119,0.96,334.20924528301884,106,1.163265306122449,73.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-27,838.930696,0.9421487603305785,1223.7995522388057,268,1.3508771929824561,71.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-28,1019.55769,0.9146341463414634,624.2161589403973,151,0.8641975308641975,72.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-29,152.618804,1.0,340.8880952380952,42,1.1,72.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-30,1234.2072,0.8870967741935484,394.06465116279065,86,0.4098360655737705,70.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-31,755.916254,0.95,374.2630612244898,49,0.2894736842105263,76.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-01,3.536668000000001,0.7241379310344828,1057.5154901960784,51,1.4285714285714286,68.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-02,-1416.906536,0.3125,1328.6620879120878,91,7.2727272727272725,60.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-03,439.634046,0.9782608695652174,1251.5914666666667,75,0.5625,44.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-04,1291.500575,1.0,1139.6597916666667,48,1.8235294117647058,72.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-05,696.8107239999999,0.9736842105263158,912.4063855421687,83,1.1842105263157894,54.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-06,358.877096,1.0,1453.7044444444446,45,1.6470588235294117,49.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-07,932.4458159999999,1.0,596.832037037037,54,0.5,44.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-08,0.0,0.0,630.2528125,32,inf,44.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-09,31.14195,1.0,685.0323529411764,17,0.5454545454545454,46.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-10,436.833818,1.0,1075.9925581395348,43,0.4827586206896552,43.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-11,593.326371,1.0,984.2039024390244,41,1.1578947368421053,47.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-12,198.780392,0.8709677419354839,717.646779661017,59,0.9032258064516129,46.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-13,287.27875,1.0,647.7471428571429,42,1.8,50.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-14,404.813032,0.9736842105263158,536.6263829787234,47,0.11904761904761904,48.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-15,64.653448,1.0,257.83222222222224,9,0.2857142857142857,50.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-16,59.664989,1.0,503.33272727272725,11,1.2,54.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-17,115.824682,1.0,466.69214285714287,28,1.5454545454545454,51.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-18,45.659497,1.0,404.88444444444445,36,11.0,47.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-19,20.62415,1.0,508.5995454545455,22,1.75,44.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-20,278.142839,1.0,429.3352830188679,53,0.8928571428571429,49.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-21,591.659533,1.0,320.8220430107527,93,0.576271186440678,55.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-22,408.03639799999996,0.9444444444444444,523.8093103448275,58,1.4166666666666667,49.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-23,39.91436,1.0,550.5720833333334,24,0.7142857142857143,50.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-24,180.244855,1.0,282.4104918032787,61,14.25,49.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-25,168.27053,1.0,883.3975510204082,49,5.125,25.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-26,64.59776,0.8666666666666667,242.27088235294116,34,2.7777777777777777,21.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-27,71.919819,0.9285714285714286,765.107,30,1.5,10.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-28,-3425.450348,0.896551724137931,1611.6066666666666,81,1.793103448275862,16.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-01,557.9358,1.0,840.2127027027027,37,0.9473684210526315,20.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-02,8330.21747,1.0,1432.3072602739728,73,0.32727272727272727,26.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-03,494.669357,1.0,536.928448275862,58,4.8,33.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-04,163.73415,1.0,1091.9493023255814,43,42.0,15.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-05,437.35445200000004,1.0,1109.076923076923,26,0.5294117647058824,20.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-06,291.46926,1.0,856.63,21,0.9090909090909091,25.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-07,411.824274,1.0,748.432,40,1.8571428571428572,34.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-08,173.811132,1.0,698.2522857142857,35,1.9166666666666667,28.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-09,140.953497,1.0,1118.493611111111,36,6.2,27.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-10,-4026.754395,0.1875,838.0596774193548,31,0.9375,20.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-11,0.0,0.0,538.44125,24,inf,24.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-12,33.01095,1.0,851.8611111111111,9,1.25,34.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-13,465.046501,0.9230769230769231,881.3063636363636,22,0.6923076923076923,45.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-14,0.0,0.0,262.4975,4,3.0,27.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-16,106.912886,1.0,618.9422222222222,27,0.5,30.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-17,0.0,0.0,653.5999999999999,2,inf,32.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-18,40.9165,1.0,703.816,15,4.0,34.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-19,54.9718,1.0,539.8872727272727,33,0.1,32.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-20,144.656157,0.8333333333333334,1620.353,20,0.42857142857142855,49.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-21,0.5844,1.0,187.86083333333332,12,5.0,31.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-22,132.087931,1.0,559.405294117647,17,0.5454545454545454,32.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-23,79.086899,1.0,840.6328571428572,14,0.07692307692307693,30.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-24,808.135252,1.0,1334.7422222222222,45,0.3235294117647059,45.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-25,417.38885700000003,1.0,530.670303030303,33,1.5384615384615385,46.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-26,379.04079,1.0,637.0742857142857,35,0.9444444444444444,47.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-27,-133.035992,0.6666666666666666,1857.9734210526317,38,3.2222222222222223,40.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-28,-21.766132,0.25,876.1812195121952,41,9.25,44.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-29,28.499012000000004,1.0,468.65066666666667,15,inf,26.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-30,-743.288757,0.09090909090909091,726.7522727272727,44,2.3846153846153846,32.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-31,3.5652170000000005,0.5,375.1351923076923,52,3.3333333333333335,34.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-01,768.351892,0.9310344827586207,422.4107317073171,41,0.5185185185185185,34.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-02,669.381363,1.0,414.13428571428574,70,0.627906976744186,44.0,Fear
